job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_remote_friendly,is_llm_role,salary_tier
AIJOB1215,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,213000,USA,Fully Remote,Mid-size (501-5000),Energy,9.5,96,32.8,8.6,2025,5,1,0,Senior ($200-300k)
AIJOB1216,Prompt Engineer,AI Engineering,Lead (10+ yrs),2,Bootcamp/Self-taught,233000,Singapore,Fully Remote,Big Tech (FAANG+),Manufacturing,9.4,82,8.5,6.4,2026,3,1,1,Senior ($200-300k)
AIJOB1217,AI Engineer,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,113000,Australia,Fully Remote,Mid-size (501-5000),Healthcare,11.2,95,40.2,9.7,2026,2,1,0,Mid ($100-150k)
AIJOB1218,Data Engineer (AI),Data Engineering,Lead (10+ yrs),5,Associate's,172000,Australia,Fully Remote,Mid-size (501-5000),Retail,13.8,88,22.7,9.2,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB1219,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000,USA,Fully Remote,Mid-size (501-5000),Government,9.8,96,84,8.8,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB1220,AI Solutions Architect,Architecture,Senior (6-9 yrs),7,PhD,180000,India,Fully Remote,SME (51-500),Healthcare,10.9,84,17.3,8.1,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1221,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,343000,USA,On-site,Mid-size (501-5000),Technology,14.5,90,18.2,6.4,2026,3,0,0,Elite (>$300k)
AIJOB1222,Senior Data Scientist,Data Science,Lead (10+ yrs),9,Master's,225000,UK,Hybrid,SME (51-500),Automotive,4.5,90,8.5,9.3,2026,3,1,0,Senior ($200-300k)
AIJOB1223,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,108000,USA,Fully Remote,Startup (1-50),Retail,9.1,82,10.1,9.8,2025,8,1,1,Mid ($100-150k)
AIJOB1224,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,160000,India,Hybrid,Enterprise (5000+),Consulting,14.1,90,12.2,7.7,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1225,AI Engineer,AI Engineering,Lead (10+ yrs),8,PhD,222000,Japan,Fully Remote,Mid-size (501-5000),Finance,17.3,95,42.3,9.1,2026,1,1,0,Senior ($200-300k)
AIJOB1226,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),10,Bootcamp/Self-taught,258000,USA,Hybrid,Mid-size (501-5000),Retail,8.6,96,19.5,6.9,2025,7,1,0,Senior ($200-300k)
AIJOB1227,AI Security Engineer,Security,Mid (3-5 yrs),4,PhD,140000,Canada,On-site,Startup (1-50),Media,8.4,80,21,6.4,2026,2,0,0,Mid ($100-150k)
AIJOB1228,LLM Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000,France,Fully Remote,Enterprise (5000+),Education,6.1,98,22.8,8,2025,9,1,1,Upper-Mid ($150-200k)
AIJOB1229,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,172000,USA,Fully Remote,Startup (1-50),Technology,9.1,82,13.3,9.7,2025,4,1,1,Upper-Mid ($150-200k)
AIJOB1230,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,145000,Singapore,Hybrid,Big Tech (FAANG+),Consulting,8.3,87,9.1,6.6,2026,1,1,0,Mid ($100-150k)
AIJOB1231,Data Scientist,Data Science,Senior (6-9 yrs),7,Associate's,153000,Switzerland,On-site,Enterprise (5000+),Technology,6.6,92,29.9,9.4,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB1232,AI Compliance Manager,Governance,Mid (3-5 yrs),8,PhD,140000,Australia,On-site,Enterprise (5000+),Automotive,13.4,68,25.5,9.6,2025,10,0,0,Mid ($100-150k)
AIJOB1233,AI Ethics Officer,Governance,Lead (10+ yrs),6,Master's,212000,USA,On-site,Startup (1-50),Retail,9.3,72,23.3,8.5,2026,1,0,0,Senior ($200-300k)
AIJOB1234,AI Engineer,AI Engineering,Entry (0-2 yrs),3,Bootcamp/Self-taught,100000,China,Hybrid,Startup (1-50),Retail,12.9,95,79.9,9.7,2025,11,1,0,Entry (<$100k)
AIJOB1235,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Associate's,110000,Switzerland,Fully Remote,Enterprise (5000+),Manufacturing,12,72,16.4,7.1,2026,3,1,0,Mid ($100-150k)
AIJOB1236,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),5,Master's,241000,Australia,Fully Remote,Big Tech (FAANG+),Healthcare,11.8,90,22.8,6.7,2026,1,1,0,Senior ($200-300k)
AIJOB1237,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),5,Associate's,140000,USA,On-site,SME (51-500),Consulting,8.5,85,7.9,7.9,2026,1,0,0,Mid ($100-150k)
AIJOB1238,Senior ML Engineer,AI Engineering,Entry (0-2 yrs),7,Bachelor's,180000,Canada,Fully Remote,Startup (1-50),Education,14,96,78,9.5,2025,6,1,0,Upper-Mid ($150-200k)
AIJOB1239,MLOps Engineer,ML Operations,Mid (3-5 yrs),3,PhD,233000,UAE,Fully Remote,Big Tech (FAANG+),Government,11.9,93,35.7,9.2,2026,1,1,0,Senior ($200-300k)
AIJOB1240,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),5,Bootcamp/Self-taught,204000,USA,On-site,Enterprise (5000+),Retail,8.7,89,22.2,8.8,2026,1,0,0,Senior ($200-300k)
AIJOB1241,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),9,PhD,125000,Australia,Hybrid,Startup (1-50),Healthcare,9.1,76,28.9,6.8,2025,11,1,0,Mid ($100-150k)
AIJOB1242,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),4,Bootcamp/Self-taught,230000,USA,Hybrid,SME (51-500),Finance,13.2,85,23.2,9.1,2025,9,1,0,Senior ($200-300k)
AIJOB1243,ML Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,293000,USA,Fully Remote,Big Tech (FAANG+),Retail,14.3,97,45.5,6.3,2026,2,1,0,Senior ($200-300k)
AIJOB1244,AI Research Scientist,Research,Entry (0-2 yrs),10,Master's,115000,Japan,Fully Remote,Startup (1-50),Technology,17.1,88,10.5,9.8,2026,1,1,0,Mid ($100-150k)
AIJOB1245,ML Engineer,AI Engineering,Mid (3-5 yrs),9,Master's,203000,Singapore,Fully Remote,Big Tech (FAANG+),Energy,15.5,97,25.2,7.6,2025,7,1,0,Senior ($200-300k)
AIJOB1246,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,150000,Singapore,Fully Remote,Startup (1-50),Government,12.3,95,53.4,8.5,2025,2,1,1,Mid ($100-150k)
AIJOB1247,Generative AI Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,202000,Australia,Hybrid,SME (51-500),Education,8.9,95,43.8,9.1,2025,9,1,1,Senior ($200-300k)
AIJOB1248,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000,China,Hybrid,Big Tech (FAANG+),Education,12.3,96,86.1,9.2,2025,1,1,1,Upper-Mid ($150-200k)
AIJOB1249,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),3,Associate's,237000,USA,Hybrid,Big Tech (FAANG+),Manufacturing,13.8,76,19.3,9.6,2025,6,1,0,Senior ($200-300k)
AIJOB1250,LLM Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,250000,Singapore,Hybrid,Startup (1-50),Research,4.8,98,58.4,8.4,2026,2,1,1,Senior ($200-300k)
AIJOB1251,Robotics Engineer (AI),Robotics,Lead (10+ yrs),3,Bachelor's,265000,Global,Hybrid,Mid-size (501-5000),Manufacturing,8.6,76,17.7,9.2,2025,5,1,0,Senior ($200-300k)
AIJOB1252,AI Research Scientist,Research,Lead (10+ yrs),6,Associate's,115000,India,Hybrid,Startup (1-50),Consulting,11.8,88,27.2,6.1,2026,3,1,0,Mid ($100-150k)
AIJOB1253,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,324000,USA,Hybrid,SME (51-500),Research,10,89,22.4,7.2,2026,3,1,0,Elite (>$300k)
AIJOB1254,Senior ML Engineer,AI Engineering,Lead (10+ yrs),11,Associate's,228000,Germany,On-site,Mid-size (501-5000),Manufacturing,11.3,96,19.8,7.4,2026,3,0,0,Senior ($200-300k)
AIJOB1255,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),7,PhD,155000,Netherlands,On-site,Mid-size (501-5000),Education,17.8,76,25.7,8,2025,1,0,0,Upper-Mid ($150-200k)
AIJOB1256,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),7,Associate's,239000,Switzerland,Hybrid,Enterprise (5000+),Research,14,90,13.4,8,2025,12,1,0,Senior ($200-300k)
AIJOB1257,MLOps Engineer,ML Operations,Senior (6-9 yrs),7,Bachelor's,152000,Canada,Fully Remote,Startup (1-50),Healthcare,15.6,93,70.4,8.2,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB1258,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,284000,Global,Hybrid,SME (51-500),Healthcare,9.9,91,23,6.1,2025,12,1,0,Senior ($200-300k)
AIJOB1259,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,348000,USA,Fully Remote,Mid-size (501-5000),Healthcare,14,96,71.3,8.6,2026,1,1,1,Elite (>$300k)
AIJOB1260,AI Compliance Manager,Governance,Senior (6-9 yrs),4,Master's,234000,Global,Fully Remote,Big Tech (FAANG+),Retail,9.7,68,13.9,9.4,2026,1,1,0,Senior ($200-300k)
AIJOB1261,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,PhD,154000,Netherlands,Hybrid,Enterprise (5000+),Finance,15.6,76,29.4,9,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1262,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bachelor's,180000,India,On-site,SME (51-500),Education,16.5,96,45.3,6.8,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB1263,Data Scientist,Data Science,Senior (6-9 yrs),5,Bootcamp/Self-taught,148000,USA,Hybrid,Startup (1-50),Retail,6.6,92,72.2,7.7,2025,10,1,0,Mid ($100-150k)
AIJOB1264,RAG Engineer,AI Engineering,Mid (3-5 yrs),5,Bachelor's,256000,USA,Hybrid,Enterprise (5000+),Retail,8,94,67.6,9.1,2026,1,1,1,Senior ($200-300k)
AIJOB1265,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,207000,Netherlands,Hybrid,Enterprise (5000+),Media,17.4,90,21.4,8.5,2025,6,1,0,Senior ($200-300k)
AIJOB1266,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,237000,UK,Hybrid,Enterprise (5000+),Healthcare,8.4,94,47.2,7.8,2026,1,1,1,Senior ($200-300k)
AIJOB1267,Data Scientist,Data Science,Entry (0-2 yrs),3,PhD,138000,Canada,Hybrid,Mid-size (501-5000),Energy,9.4,92,21.2,6.1,2026,1,1,0,Mid ($100-150k)
AIJOB1268,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,160000,India,Fully Remote,Enterprise (5000+),Manufacturing,17.1,90,10.3,6.6,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB1269,Senior Data Scientist,Data Science,Entry (0-2 yrs),7,Associate's,157000,China,Hybrid,Startup (1-50),Automotive,6,90,17.1,8.9,2025,10,1,0,Upper-Mid ($150-200k)
AIJOB1270,AI Security Engineer,Security,Entry (0-2 yrs),8,Bootcamp/Self-taught,140000,Switzerland,On-site,Enterprise (5000+),Technology,17.9,80,5.1,8.9,2025,9,0,0,Mid ($100-150k)
AIJOB1271,NLP Engineer,AI Engineering,Entry (0-2 yrs),7,Master's,148000,Japan,Hybrid,Enterprise (5000+),Automotive,3.3,91,15.6,9,2026,2,1,0,Mid ($100-150k)
AIJOB1272,Prompt Engineer,AI Engineering,Senior (6-9 yrs),2,Bachelor's,160000,Switzerland,Hybrid,Mid-size (501-5000),Media,6.1,82,6.8,9.3,2025,4,1,1,Upper-Mid ($150-200k)
AIJOB1273,NLP Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,145000,Germany,On-site,Enterprise (5000+),Automotive,8.4,91,69,8.6,2025,11,0,0,Mid ($100-150k)
AIJOB1274,LLM Engineer,AI Engineering,Lead (10+ yrs),2,Master's,249000,UAE,On-site,Startup (1-50),Energy,8.2,98,58.3,7.2,2026,2,0,1,Senior ($200-300k)
AIJOB1275,AI Research Scientist,Research,Entry (0-2 yrs),8,PhD,142000,USA,Hybrid,Startup (1-50),Automotive,11.7,88,24.9,9,2026,3,1,0,Mid ($100-150k)
AIJOB1276,AI Product Manager,Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,144000,USA,Fully Remote,SME (51-500),Retail,12.2,85,16.8,8.3,2025,7,1,0,Mid ($100-150k)
AIJOB1277,Data Scientist,Data Science,Lead (10+ yrs),3,Bootcamp/Self-taught,138000,China,Fully Remote,SME (51-500),Healthcare,8.4,92,42.9,9,2026,1,1,0,Mid ($100-150k)
AIJOB1278,Data Engineer (AI),Data Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,130000,Singapore,Hybrid,Enterprise (5000+),Retail,11.9,88,14.5,7.9,2025,4,1,0,Mid ($100-150k)
AIJOB1279,AI Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,100000,France,On-site,Startup (1-50),Media,14,95,87.3,8.8,2025,7,0,0,Entry (<$100k)
AIJOB1280,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),9,Bootcamp/Self-taught,176000,Global,On-site,Startup (1-50),Media,7.8,87,28,6.9,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1281,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),6,Master's,309000,Singapore,Fully Remote,Big Tech (FAANG+),Technology,8.5,96,69.2,8.6,2026,1,1,0,Elite (>$300k)
AIJOB1282,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),10,Associate's,125000,Switzerland,Hybrid,SME (51-500),Finance,13.8,76,29.7,7.5,2025,8,1,0,Mid ($100-150k)
AIJOB1283,AI Product Manager,Product,Senior (6-9 yrs),6,Associate's,252000,Switzerland,Hybrid,Big Tech (FAANG+),Finance,9.1,85,18.7,7.6,2025,7,1,0,Senior ($200-300k)
AIJOB1284,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),5,Bachelor's,130000,UAE,On-site,Startup (1-50),Government,8.9,88,19.9,9.7,2025,6,0,0,Mid ($100-150k)
AIJOB1285,AI Solutions Architect,Architecture,Entry (0-2 yrs),15,Bootcamp/Self-taught,180000,USA,On-site,Enterprise (5000+),Research,15.6,84,21.1,6,2025,8,0,0,Upper-Mid ($150-200k)
AIJOB1286,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,130000,USA,Hybrid,SME (51-500),Manufacturing,8.4,88,26.2,7.2,2026,1,1,0,Mid ($100-150k)
AIJOB1287,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,267000,Global,Hybrid,SME (51-500),Healthcare,4.9,91,68.5,8.3,2025,6,1,0,Senior ($200-300k)
AIJOB1288,AI Compliance Manager,Governance,Lead (10+ yrs),5,PhD,153000,Canada,Fully Remote,Startup (1-50),Finance,17.9,68,22.7,7.5,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB1289,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,PhD,175000,Australia,On-site,SME (51-500),Energy,16.9,76,25,8.3,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1290,AI Product Manager,Product,Lead (10+ yrs),10,PhD,140000,China,Hybrid,Startup (1-50),Education,15.8,85,9.7,8.5,2026,1,1,0,Mid ($100-150k)
AIJOB1291,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,127000,Australia,On-site,Big Tech (FAANG+),Consulting,5.1,82,5.3,9.5,2025,11,0,1,Mid ($100-150k)
AIJOB1292,AI Research Scientist,Research,Entry (0-2 yrs),7,Associate's,115000,USA,Fully Remote,Mid-size (501-5000),Retail,8.9,88,18.6,8.5,2025,5,1,0,Mid ($100-150k)
AIJOB1293,AI Research Scientist,Research,Senior (6-9 yrs),4,Master's,258000,France,Hybrid,Big Tech (FAANG+),Retail,11.5,88,27.4,6.3,2026,3,1,0,Senior ($200-300k)
AIJOB1294,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,PhD,240000,USA,On-site,Mid-size (501-5000),Education,5.2,82,20.9,7.1,2025,2,0,1,Senior ($200-300k)
AIJOB1295,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,160000,China,Fully Remote,Startup (1-50),Healthcare,13.9,90,9.4,8.4,2025,8,1,0,Upper-Mid ($150-200k)
AIJOB1296,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Associate's,239000,Australia,Fully Remote,Enterprise (5000+),Consulting,8.5,98,29,8.6,2026,1,1,1,Senior ($200-300k)
AIJOB1297,MLOps Engineer,ML Operations,Mid (3-5 yrs),6,PhD,182000,USA,Hybrid,Mid-size (501-5000),Retail,13.4,93,31.8,6.9,2025,6,1,0,Upper-Mid ($150-200k)
AIJOB1298,Data Scientist,Data Science,Lead (10+ yrs),2,Associate's,182000,UAE,Hybrid,Enterprise (5000+),Media,3.1,92,34.6,7.3,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1299,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),5,Associate's,213000,USA,Hybrid,Big Tech (FAANG+),Automotive,9,88,26.5,7.5,2025,8,1,0,Senior ($200-300k)
AIJOB1300,Data Scientist,Data Science,Mid (3-5 yrs),6,Bachelor's,140000,Japan,Hybrid,Big Tech (FAANG+),Consulting,9.7,92,46.4,8.2,2026,2,1,0,Mid ($100-150k)
AIJOB1301,AI Solutions Architect,Architecture,Entry (0-2 yrs),6,Bootcamp/Self-taught,246000,USA,Fully Remote,Enterprise (5000+),Automotive,10.6,84,28.8,8.7,2026,1,1,0,Senior ($200-300k)
AIJOB1302,AI Product Manager,Product,Senior (6-9 yrs),6,Bootcamp/Self-taught,190000,Australia,On-site,Enterprise (5000+),Consulting,12.9,85,12.3,8.1,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB1303,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,161000,France,Hybrid,SME (51-500),Education,3.3,89,25.6,8.8,2025,3,1,0,Upper-Mid ($150-200k)
AIJOB1304,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,Associate's,155000,Netherlands,Fully Remote,Startup (1-50),Research,12.3,76,9.3,7.4,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1305,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Associate's,180000,Netherlands,On-site,SME (51-500),Automotive,16.4,96,16.6,6.3,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB1306,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,Bachelor's,125000,India,Hybrid,Enterprise (5000+),Education,11.8,76,16.9,9.4,2025,7,1,0,Mid ($100-150k)
AIJOB1307,Senior Data Scientist,Data Science,Lead (10+ yrs),9,Master's,261600,USA,On-site,SME (51-500),Automotive,3.5,90,29.1,6.7,2025,11,0,0,Senior ($200-300k)
AIJOB1308,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Bootcamp/Self-taught,129000,USA,Hybrid,Enterprise (5000+),Healthcare,9.6,82,16.1,7.2,2025,10,1,1,Mid ($100-150k)
AIJOB1309,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,PhD,125000,China,Fully Remote,Enterprise (5000+),Manufacturing,12.5,76,16.5,7,2026,1,1,0,Mid ($100-150k)
AIJOB1310,AI Compliance Manager,Governance,Lead (10+ yrs),10,Bootcamp/Self-taught,175000,UK,On-site,Enterprise (5000+),Manufacturing,14,68,13.8,7.1,2025,8,0,0,Upper-Mid ($150-200k)
AIJOB1311,AI Compliance Manager,Governance,Entry (0-2 yrs),3,Associate's,100000,USA,Hybrid,SME (51-500),Research,10.4,68,12.3,7,2025,6,1,0,Entry (<$100k)
AIJOB1312,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,PhD,215000,Netherlands,On-site,Mid-size (501-5000),Education,18,96,68.8,6.3,2026,2,0,1,Senior ($200-300k)
AIJOB1313,AI Business Analyst,Business,Entry (0-2 yrs),8,Bachelor's,96000,Singapore,Fully Remote,Enterprise (5000+),Research,15.9,78,11.9,7.6,2025,5,1,0,Entry (<$100k)
AIJOB1314,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Associate's,110000,Switzerland,Fully Remote,Enterprise (5000+),Healthcare,8.2,72,14.3,6.5,2026,3,1,0,Mid ($100-150k)
AIJOB1315,AI Business Analyst,Business,Entry (0-2 yrs),7,PhD,95000,Singapore,On-site,Startup (1-50),Research,12.2,78,12.1,6.1,2025,8,0,0,Entry (<$100k)
AIJOB1316,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Master's,360000,UK,Hybrid,Big Tech (FAANG+),Government,11.1,90,12.7,9.3,2025,10,1,0,Elite (>$300k)
AIJOB1317,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,246000,Germany,Fully Remote,Enterprise (5000+),Research,9.7,96,67.7,9,2026,1,1,0,Senior ($200-300k)
AIJOB1318,Data Engineer (AI),Data Engineering,Lead (10+ yrs),8,Bootcamp/Self-taught,264000,USA,On-site,Big Tech (FAANG+),Consulting,9.4,88,17.9,6.7,2026,2,0,0,Senior ($200-300k)
AIJOB1319,AI Compliance Manager,Governance,Entry (0-2 yrs),8,PhD,126000,Canada,Fully Remote,Big Tech (FAANG+),Research,15.9,68,6.9,6.6,2026,2,1,0,Mid ($100-150k)
AIJOB1320,AI Product Manager,Product,Entry (0-2 yrs),10,Bootcamp/Self-taught,151000,Singapore,Fully Remote,Big Tech (FAANG+),Media,15.7,85,23.3,9.8,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1321,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),5,Master's,199000,Australia,On-site,SME (51-500),Healthcare,5.2,87,16.8,6.7,2025,2,0,0,Upper-Mid ($150-200k)
AIJOB1322,MLOps Engineer,ML Operations,Mid (3-5 yrs),8,Master's,130000,Australia,On-site,Startup (1-50),Automotive,11.1,93,15.7,7.7,2025,12,0,0,Mid ($100-150k)
AIJOB1323,Data Scientist,Data Science,Lead (10+ yrs),4,PhD,234000,USA,Fully Remote,Big Tech (FAANG+),Manufacturing,5.1,92,72.2,8.8,2025,10,1,0,Senior ($200-300k)
AIJOB1324,Data Scientist,Data Science,Senior (6-9 yrs),5,PhD,233000,USA,Hybrid,Enterprise (5000+),Consulting,7.3,92,16.3,9.4,2026,3,1,0,Senior ($200-300k)
AIJOB1325,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,171000,UAE,Hybrid,SME (51-500),Healthcare,14.3,95,51.4,9.5,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB1326,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Master's,160000,China,On-site,Big Tech (FAANG+),Energy,7.6,98,61.3,9.5,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB1327,AI Ethics Officer,Governance,Lead (10+ yrs),6,Bachelor's,220000,USA,Hybrid,SME (51-500),Energy,9.3,72,25.1,8.1,2026,1,1,0,Senior ($200-300k)
AIJOB1328,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,202000,Singapore,Fully Remote,Startup (1-50),Technology,3.3,94,55.3,6.7,2026,1,1,1,Senior ($200-300k)
AIJOB1329,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,336000,USA,Hybrid,Enterprise (5000+),Research,5.3,87,14.8,8.6,2025,2,1,0,Elite (>$300k)
AIJOB1330,LLM Engineer,AI Engineering,Lead (10+ yrs),6,Master's,260000,Canada,On-site,Mid-size (501-5000),Finance,7.6,98,18.8,8.5,2026,1,0,1,Senior ($200-300k)
AIJOB1331,AI Business Analyst,Business,Entry (0-2 yrs),2,Master's,119000,USA,On-site,Startup (1-50),Energy,13.1,78,10.2,6.5,2026,2,0,0,Mid ($100-150k)
AIJOB1332,AI Security Engineer,Security,Mid (3-5 yrs),7,Associate's,140000,India,Hybrid,Mid-size (501-5000),Retail,13.6,80,19.7,9.4,2026,2,1,0,Mid ($100-150k)
AIJOB1333,AI Ethics Officer,Governance,Senior (6-9 yrs),10,Master's,167000,USA,Hybrid,Startup (1-50),Government,9.5,72,27.3,7.4,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1334,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),4,Associate's,140000,USA,Hybrid,SME (51-500),Media,12.3,76,23.2,8.6,2026,2,1,0,Mid ($100-150k)
AIJOB1335,Prompt Engineer,AI Engineering,Entry (0-2 yrs),3,Associate's,140000,Global,On-site,Big Tech (FAANG+),Healthcare,5.5,82,10,9.6,2025,6,0,1,Mid ($100-150k)
AIJOB1336,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),6,Associate's,209000,Canada,Fully Remote,Big Tech (FAANG+),Consulting,17.3,90,15.7,7.2,2025,12,1,0,Senior ($200-300k)
AIJOB1337,AI Agent Developer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,348000,USA,Hybrid,Big Tech (FAANG+),Finance,12.4,96,58.7,6.9,2026,1,1,1,Elite (>$300k)
AIJOB1338,AI Business Analyst,Business,Mid (3-5 yrs),5,Bachelor's,147000,USA,Hybrid,Mid-size (501-5000),Consulting,9.7,78,12,6.5,2025,9,1,0,Mid ($100-150k)
AIJOB1339,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,196000,USA,Fully Remote,Mid-size (501-5000),Consulting,17.7,95,35,9,2025,5,1,1,Upper-Mid ($150-200k)
AIJOB1340,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,Master's,246000,USA,Hybrid,Startup (1-50),Manufacturing,12.2,76,5.4,6.9,2025,7,1,0,Senior ($200-300k)
AIJOB1341,ML Engineer,AI Engineering,Lead (10+ yrs),9,PhD,137000,China,Fully Remote,Enterprise (5000+),Research,11,97,56.9,6.4,2026,3,1,0,Mid ($100-150k)
AIJOB1342,AI Security Engineer,Security,Lead (10+ yrs),8,Master's,305000,Singapore,Hybrid,Enterprise (5000+),Technology,12.5,80,26.9,8.1,2025,3,1,0,Elite (>$300k)
AIJOB1343,LLM Engineer,AI Engineering,Senior (6-9 yrs),4,Master's,340000,USA,Fully Remote,Enterprise (5000+),Education,3.6,98,72,8.1,2026,1,1,1,Elite (>$300k)
AIJOB1344,RAG Engineer,AI Engineering,Lead (10+ yrs),2,Bootcamp/Self-taught,196000,UAE,On-site,Startup (1-50),Manufacturing,3.7,94,82,8.4,2025,11,0,1,Upper-Mid ($150-200k)
AIJOB1345,AI Compliance Manager,Governance,Senior (6-9 yrs),10,Associate's,171000,UK,Hybrid,Big Tech (FAANG+),Manufacturing,15.3,68,11.6,9,2025,5,1,0,Upper-Mid ($150-200k)
AIJOB1346,NLP Engineer,AI Engineering,Lead (10+ yrs),9,Bootcamp/Self-taught,274000,Netherlands,Fully Remote,Big Tech (FAANG+),Government,7.9,91,36.8,6.4,2025,10,1,0,Senior ($200-300k)
